Category,Message
0,"['[', ""'wat"", ""'"", ',', ""'mi"", ""'"", ',', ""'dear"", ""'"", ',', ""'do"", ""'"", ',', ""'sleep"", ""'"", ',', ""'ah"", ""'"", ']']"
0,"['[', ""'hi"", ""'"", ',', ""'test"", ""'"", ',', ""'on"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'rd"", ""'"", ']']"
0,"['[', ""'onli"", ""'"", ',', ""'"", '2', ""'"", ',', ""'student"", ""'"", ',', ""'solv"", ""'"", ',', ""'thi"", ""'"", ',', ""'cat"", ""'"", ',', ""'question"", ""'"", ',', ""'in"", ""'"", ',', ""'xam"", ""'"", ',', ""'532"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'924"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'863"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'then"", ""'"", ',', ""'725"", ""'"", ',', ""'tell"", ""'"", ',', ""'me"", ""'"", ',', ""'the"", ""'"", ',', ""'answer"", ""'"", ',', ""'if"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'"", 'r', ""'"", ',', ""'brilliant1thingi"", ""'"", ',', ""'got"", ""'"", ',', ""'d"", ""'"", ',', ""'answr"", ""'"", ']']"
0,"['[', ""'yo"", ""'"", ',', ""'do"", ""'"", ',', ""'you"", ""'"", ',', ""'know"", ""'"", ',', ""'anyon"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'or"", ""'"", ',', ""'otherwis"", ""'"", ',', ""'abl"", ""'"", ',', ""'to"", ""'"", ',', ""'buy"", ""'"", ',', ""'liquor"", ""'"", ',', ""'our"", ""'"", ',', ""'guy"", ""'"", ',', ""'flake"", ""'"", ',', ""'and"", ""'"", ',', ""'right"", ""'"", ',', ""'now"", ""'"", ',', ""'if"", ""'"", ',', ""'we"", ""'"", ',', ""'dont"", ""'"", ',', ""'get"", ""'"", ',', ""'"", ""'"", ',', ""'hold"", ""'"", ',', ""'of"", ""'"", ',', ""'somebodi"", ""'"", ',', ""'it"", ""'"", ',', ""'just"", ""'"", ',', ""'"", '4', ""'"", ',', ""'loko"", ""'"", ',', ""'all"", ""'"", ',', ""'night"", ""'"", ']']"
0,"['[', ""'yup"", ""'"", ',', ""'n"", ""'"", ',', ""'her"", ""'"", ',', ""'fren"", ""'"", ',', ""'lor"", ""'"", ',', ""'im"", ""'"", ',', ""'meet"", ""'"", ',', ""'mi"", ""'"", ',', ""'fren"", ""'"", ',', ""'at"", ""'"", ',', ""'730"", ""'"", ']']"
0,"['[', ""'yeah"", ""'"", ',', ""'we"", ""'"", ',', ""'got"", ""'"", ',', ""'one"", ""'"", ',', ""'line"", ""'"", ',', ""'up"", ""'"", ',', ""'for"", ""'"", ',', ""'u"", ""'"", ']']"
0,"['[', ""'and"", ""'"", ',', ""'stop"", ""'"", ',', ""'wonder"", ""'"", ',', ""'wow"", ""'"", ',', ""'i"", ""'"", ',', ""'she"", ""'"", ',', ""'ever"", ""'"", ',', ""'go"", ""'"", ',', ""'to"", ""'"", ',', ""'stop"", ""'"", ',', ""'tming"", ""'"", ',', ""'me"", ""'"", ',', ""'becaus"", ""'"", ',', ""'"", ""'"", ',', ""'will"", ""'"", ',', ""'tm"", ""'"", ',', ""'you"", ""'"", ',', ""'whenev"", ""'"", ',', ""'"", ""'"", ',', ""'want"", ""'"", ',', ""'becaus"", ""'"", ',', ""'you"", ""'"", ',', ""'are"", ""'"", ',', ""'mine"", ""'"", ',', ""'laugh"", ""'"", ']']"
0,"['[', ""'lol"", ""'"", ',', ""'yep"", ""'"", ',', ""'did"", ""'"", ',', ""'that"", ""'"", ',', ""'yesterday"", ""'"", ',', ""'alreadi"", ""'"", ',', ""'got"", ""'"", ',', ""'mi"", ""'"", ',', ""'fireplac"", ""'"", ',', ""'now"", ""'"", ',', ""'it"", ""'"", ',', ""'just"", ""'"", ',', ""'anoth"", ""'"", ',', ""'icon"", ""'"", ',', ""'sit"", ""'"", ',', ""'there"", ""'"", ',', ""'for"", ""'"", ',', ""'me"", ""'"", ']']"
0,"['[', ""'hey"", ""'"", ',', ""'ive"", ""'"", ',', ""'book"", ""'"", ',', ""'the"", ""'"", ',', ""'pilat"", ""'"", ',', ""'and"", ""'"", ',', ""'yoga"", ""'"", ',', ""'lesson"", ""'"", ',', ""'alreadi"", ""'"", ',', ""'haha"", ""'"", ']']"
0,"['[', ""'are"", ""'"", ',', ""'you"", ""'"", ',', ""'ok"", ""'"", ',', ""'what"", ""'"", ',', ""'happen"", ""'"", ',', ""'to"", ""'"", ',', ""'behav"", ""'"", ',', ""'like"", ""'"", ',', ""'thi"", ""'"", ']']"
1,"['[', ""'you"", ""'"", ',', ""'have"", ""'"", ',', ""'"", '1', ""'"", ',', ""'new"", ""'"", ',', ""'messag"", ""'"", ',', ""'pleas"", ""'"", ',', ""'call"", ""'"", ',', ""'08712400200"", ""'"", ']']"
0,"['[', ""'mi"", ""'"", ',', ""'supervisor"", ""'"", ',', ""'find"", ""'"", ',', ""'"", '4', ""'"", ',', ""'me"", ""'"", ',', ""'one"", ""'"", ',', ""'lor"", ""'"", ',', ""'"", ""'"", ',', ""'thk"", ""'"", ',', ""'hi"", ""'"", ',', ""'student"", ""'"", ',', ""'"", ""'"", ',', ""'havent"", ""'"", ',', ""'ask"", ""'"", ',', ""'her"", ""'"", ',', ""'yet"", ""'"", ',', ""'tell"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'aft"", ""'"", ',', ""'"", ""'"", ',', ""'ask"", ""'"", ',', ""'her"", ""'"", ']']"
0,"['[', ""'hello"", ""'"", ',', ""'no"", ""'"", ',', ""'new"", ""'"", ',', ""'on"", ""'"", ',', ""'job"", ""'"", ',', ""'they"", ""'"", ',', ""'are"", ""'"", ',', ""'make"", ""'"", ',', ""'me"", ""'"", ',', ""'wait"", ""'"", ',', ""'"", ""'"", ',', ""'fifth"", ""'"", ',', ""'week"", ""'"", ',', ""'yeah"", ""'"", ',', ""'im"", ""'"", ',', ""'up"", ""'"", ',', ""'for"", ""'"", ',', ""'some"", ""'"", ',', ""'woozl"", ""'"", ',', ""'and"", ""'"", ',', ""'weasel"", ""'"", ',', ""'in"", ""'"", ',', ""'exet"", ""'"", ',', ""'still"", ""'"", ',', ""'but"", ""'"", ',', ""'be"", ""'"", ',', ""'home"", ""'"", ',', ""'about"", ""'"", ',', ""'"", '3', ""'"", ']']"
1,"['[', ""'we"", ""'"", ',', ""'current"", ""'"", ',', ""'have"", ""'"", ',', ""'"", ""'"", ',', ""'messag"", ""'"", ',', ""'await"", ""'"", ',', ""'your"", ""'"", ',', ""'collect"", ""'"", ',', ""'to"", ""'"", ',', ""'collect"", ""'"", ',', ""'your"", ""'"", ',', ""'messag"", ""'"", ',', ""'just"", ""'"", ',', ""'call"", ""'"", ',', ""'08718723815"", ""'"", ']']"
0,"['[', ""'hey"", ""'"", ',', ""'babe"", ""'"", ',', ""'sorri"", ""'"", ',', ""'"", ""'"", ',', ""'didnt"", ""'"", ',', ""'get"", ""'"", ',', ""'sooner"", ""'"", ',', ""'gari"", ""'"", ',', ""'can"", ""'"", ',', ""'come"", ""'"", ',', ""'and"", ""'"", ',', ""'fix"", ""'"", ',', ""'it"", ""'"", ',', ""'caus"", ""'"", ',', ""'he"", ""'"", ',', ""'think"", ""'"", ',', ""'he"", ""'"", ',', ""'know"", ""'"", ',', ""'what"", ""'"", ',', ""'it"", ""'"", ',', ""'i"", ""'"", ',', ""'but"", ""'"", ',', ""'he"", ""'"", ',', ""'doesnt"", ""'"", ',', ""'go"", ""'"", ',', ""'a"", ""'"", ',', ""'far"", ""'"", ',', ""'"", ""'"", ',', ""'ptbo"", ""'"", ',', ""'and"", ""'"", ',', ""'he"", ""'"", ',', ""'say"", ""'"", ',', ""'it"", ""'"", ',', ""'will"", ""'"", ',', ""'cost"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'buck"", ""'"", ',', ""'"", ""'"", ',', ""'dont"", ""'"", ',', ""'know"", ""'"", ',', ""'if"", ""'"", ',', ""'it"", ""'"", ',', ""'might"", ""'"", ',', ""'be"", ""'"", ',', ""'cheaper"", ""'"", ',', ""'to"", ""'"", ',', ""'find"", ""'"", ',', ""'someon"", ""'"", ',', ""'there"", ""'"", ',', ""'we"", ""'"", ',', ""'dont"", ""'"", ',', ""'have"", ""'"", ',', ""'ani"", ""'"", ',', ""'second"", ""'"", ',', ""'hand"", ""'"", ',', ""'machin"", ""'"", ',', ""'at"", ""'"", ',', ""'all"", ""'"", ',', ""'right"", ""'"", ',', ""'now"", ""'"", ',', ""'let"", ""'"", ',', ""'me"", ""'"", ',', ""'know"", ""'"", ',', ""'what"", ""'"", ',', ""'you"", ""'"", ',', ""'want"", ""'"", ',', ""'to"", ""'"", ',', ""'do"", ""'"", ',', ""'babe"", ""'"", ']']"
0,"['[', ""'make"", ""'"", ',', ""'that"", ""'"", ',', ""'"", '3', ""'"", ',', ""'"", '4', ""'"", ',', ""'fuck"", ""'"", ',', ""'sake"", ""'"", ',', ""'"", 'x', ""'"", ']']"
0,"['[', ""'leav"", ""'"", ',', ""'it"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'will"", ""'"", ',', ""'alway"", ""'"", ',', ""'be"", ""'"", ',', ""'ignor"", ""'"", ']']"
0,"['[', ""'nope"", ""'"", ',', ""'but"", ""'"", ',', ""'ill"", ""'"", ',', ""'"", 'b', ""'"", ',', ""'go"", ""'"", ',', ""'"", '2', ""'"", ',', ""'sch"", ""'"", ',', ""'on"", ""'"", ',', ""'fri"", ""'"", ',', ""'quit"", ""'"", ',', ""'earli"", ""'"", ',', ""'lor"", ""'"", ',', ""'co"", ""'"", ',', ""'mi"", ""'"", ',', ""'si"", ""'"", ',', ""'got"", ""'"", ',', ""'paper"", ""'"", ',', ""'in"", ""'"", ',', ""'da"", ""'"", ',', ""'morn"", ""'"", ']']"
0,"['[', ""'at"", ""'"", ',', ""'bruce"", ""'"", ',', ""'"", 'b', ""'"", ',', ""'down"", ""'"", ',', ""'amp"", ""'"", ',', ""'fletcher"", ""'"", ',', ""'now"", ""'"", ']']"
0,"['[', ""'where"", ""'"", ',', ""'are"", ""'"", ',', ""'you"", ""'"", ',', ""'you"", ""'"", ',', ""'said"", ""'"", ',', ""'you"", ""'"", ',', ""'would"", ""'"", ',', ""'be"", ""'"", ',', ""'here"", ""'"", ',', ""'when"", ""'"", ',', ""'"", ""'"", ',', ""'woke"", ""'"", ']']"
0,"['[', ""'hey"", ""'"", ',', ""'now"", ""'"", ',', ""'am"", ""'"", ',', ""'free"", ""'"", ',', ""'you"", ""'"", ',', ""'can"", ""'"", ',', ""'call"", ""'"", ',', ""'me"", ""'"", ']']"
0,"['[', ""'tell"", ""'"", ',', ""'me"", ""'"", ',', ""'who"", ""'"", ',', ""'thi"", ""'"", ',', ""'pl"", ""'"", ']']"
1,"['[', ""'urgent"", ""'"", ',', ""'your"", ""'"", ',', ""'mobil"", ""'"", ',', ""'wa"", ""'"", ',', ""'award"", ""'"", ',', ""'"", ""'"", ',', ""'1500"", ""'"", ',', ""'bonu"", ""'"", ',', ""'caller"", ""'"", ',', ""'prize"", ""'"", ',', ""'on"", ""'"", ',', ""'27603"", ""'"", ',', ""'our"", ""'"", ',', ""'final"", ""'"", ',', ""'attempt"", ""'"", ',', ""'"", '2', ""'"", ',', ""'contact"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'call"", ""'"", ',', ""'08714714011"", ""'"", ']']"
0,"['[', ""'think"", ""'"", ',', ""'"", ""'"", ',', ""'might"", ""'"", ',', ""'have"", ""'"", ',', ""'to"", ""'"", ',', ""'give"", ""'"", ',', ""'it"", ""'"", ',', ""'"", ""'"", ',', ""'miss"", ""'"", ',', ""'am"", ""'"", ',', ""'teach"", ""'"", ',', ""'til"", ""'"", ',', ""'twelv"", ""'"", ',', ""'then"", ""'"", ',', ""'have"", ""'"", ',', ""'lectur"", ""'"", ',', ""'at"", ""'"", ',', ""'two"", ""'"", ',', ""'damn"", ""'"", ',', ""'thi"", ""'"", ',', ""'work"", ""'"", ',', ""'thing"", ""'"", ']']"
0,"['[', ""'id"", ""'"", ',', ""'have"", ""'"", ',', ""'to"", ""'"", ',', ""'check"", ""'"", ',', ""'but"", ""'"", ',', ""'there"", ""'"", ',', ""'onli"", ""'"", ',', ""'like"", ""'"", ',', ""'"", '1', ""'"", ',', ""'bowl"", ""'"", ',', ""'worth"", ""'"", ',', ""'left"", ""'"", ']']"
0,"['[', ""'ye"", ""'"", ',', ""'there"", ""'"", ',', ""'were"", ""'"", ',', ""'mani"", ""'"", ',', ""'sweet"", ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ""'would"", ""'"", ',', ""'but"", ""'"", ',', ""'im"", ""'"", ',', ""'still"", ""'"", ',', ""'cozi"", ""'"", ',', ""'and"", ""'"", ',', ""'exhaust"", ""'"", ',', ""'from"", ""'"", ',', ""'last"", ""'"", ',', ""'nightnobodi"", ""'"", ',', ""'went"", ""'"", ',', ""'to"", ""'"", ',', ""'school"", ""'"", ',', ""'or"", ""'"", ',', ""'work"", ""'"", ',', ""'everyth"", ""'"", ',', ""'i"", ""'"", ',', ""'close"", ""'"", ']']"
0,"['[', ""'buzzzz"", ""'"", ',', ""'grin"", ""'"", ',', ""'did"", ""'"", ',', ""'"", ""'"", ',', ""'buzz"", ""'"", ',', ""'your"", ""'"", ',', ""'ass"", ""'"", ',', ""'buzz"", ""'"", ',', ""'your"", ""'"", ',', ""'chest"", ""'"", ',', ""'buzz"", ""'"", ',', ""'your"", ""'"", ',', ""'cock"", ""'"", ',', ""'where"", ""'"", ',', ""'do"", ""'"", ',', ""'you"", ""'"", ',', ""'keep"", ""'"", ',', ""'your"", ""'"", ',', ""'phone"", ""'"", ',', ""'i"", ""'"", ',', ""'the"", ""'"", ',', ""'vibrat"", ""'"", ',', ""'on"", ""'"", ',', ""'did"", ""'"", ',', ""'you"", ""'"", ',', ""'feel"", ""'"", ',', ""'it"", ""'"", ',', ""'shake"", ""'"", ']']"
0,"['[', ""'sir"", ""'"", ',', ""'send"", ""'"", ',', ""'to"", ""'"", ',', ""'group"", ""'"", ',', ""'mail"", ""'"", ',', ""'check"", ""'"", ',', ""'it"", ""'"", ']']"
0,"['[', ""'im"", ""'"", ',', ""'do"", ""'"", ',', ""'da"", ""'"", ',', ""'intro"", ""'"", ',', ""'cover"", ""'"", ',', ""'energi"", ""'"", ',', ""'trend"", ""'"", ',', ""'n"", ""'"", ',', ""'pro"", ""'"", ',', ""'n"", ""'"", ',', ""'con"", ""'"", ',', ""'brief"", ""'"", ',', ""'descript"", ""'"", ',', ""'of"", ""'"", ',', ""'nuclear"", ""'"", ',', ""'fusion"", ""'"", ',', ""'n"", ""'"", ',', ""'oso"", ""'"", ',', ""'brief"", ""'"", ',', ""'histori"", ""'"", ',', ""'of"", ""'"", ',', ""'iter"", ""'"", ',', ""'n"", ""'"", ',', ""'jet"", ""'"", ',', ""'got"", ""'"", ',', ""'abt"", ""'"", ',', ""'"", '7', ""'"", ',', ""'n"", ""'"", ',', ""'half"", ""'"", ',', ""'page"", ""'"", ']']"
0,"['[', ""'nonenowher"", ""'"", ',', ""'ikno"", ""'"", ',', ""'doesdiscountshitinnit"", ""'"", ']']"
0,"['[', ""'you"", ""'"", ',', ""'dont"", ""'"", ',', ""'know"", ""'"", ',', ""'you"", ""'"", ',', ""'jabo"", ""'"", ',', ""'me"", ""'"", ',', ""'abi"", ""'"", ']']"
1,"['[', ""'do"", ""'"", ',', ""'you"", ""'"", ',', ""'ever"", ""'"", ',', ""'notic"", ""'"", ',', ""'that"", ""'"", ',', ""'when"", ""'"", ',', ""'your"", ""'"", ',', ""'drive"", ""'"", ',', ""'anyon"", ""'"", ',', ""'go"", ""'"", ',', ""'slower"", ""'"", ',', ""'than"", ""'"", ',', ""'you"", ""'"", ',', ""'i"", ""'"", ',', ""'an"", ""'"", ',', ""'idiot"", ""'"", ',', ""'and"", ""'"", ',', ""'everyon"", ""'"", ',', ""'drive"", ""'"", ',', ""'faster"", ""'"", ',', ""'than"", ""'"", ',', ""'you"", ""'"", ',', ""'i"", ""'"", ',', ""'"", ""'"", ',', ""'maniac"", ""'"", ']']"
0,"['[', ""'not"", ""'"", ',', ""'yet"", ""'"", ',', ""'hadya"", ""'"", ',', ""'sapna"", ""'"", ',', ""'aunti"", ""'"", ',', ""'maneg"", ""'"", ',', ""'yday"", ""'"", ',', ""'hogidhechinnu"", ""'"", ',', ""'full"", ""'"", ',', ""'weak"", ""'"", ',', ""'and"", ""'"", ',', ""'swalpa"", ""'"", ',', ""'black"", ""'"", ',', ""'agidhan"", ""'"", ']']"
0,"['[', ""'are"", ""'"", ',', ""'you"", ""'"", ',', ""'be"", ""'"", ',', ""'good"", ""'"", ',', ""'babi"", ""'"", ']']"
0,"['[', ""'mostli"", ""'"", ',', ""'sport"", ""'"", ',', ""'typelyk"", ""'"", ',', ""'footblcrckt"", ""'"", ']']"
0,"['[', ""'ma"", ""'"", ',', ""'head"", ""'"", ',', ""'dey"", ""'"", ',', ""'swell"", ""'"", ',', ""'oh"", ""'"", ',', ""'thank"", ""'"", ',', ""'for"", ""'"", ',', ""'make"", ""'"", ',', ""'mi"", ""'"", ',', ""'day"", ""'"", ']']"
0,"['[', ""'"", 'u', ""'"", ',', ""'should"", ""'"", ',', ""'make"", ""'"", ',', ""'"", ""'"", ',', ""'fb"", ""'"", ',', ""'list"", ""'"", ']']"
0,"['[', ""'sari"", ""'"", ',', ""'just"", ""'"", ',', ""'need"", ""'"", ',', ""'tim"", ""'"", ',', ""'in"", ""'"", ',', ""'the"", ""'"", ',', ""'bollox"", ""'"", ',', ""'it"", ""'"", ',', ""'hurt"", ""'"", ',', ""'him"", ""'"", ',', ""'"", ""'"", ',', ""'lot"", ""'"", ',', ""'so"", ""'"", ',', ""'he"", ""'"", ',', ""'tol"", ""'"", ',', ""'me"", ""'"", ']']"
0,"['[', ""'happi"", ""'"", ',', ""'new"", ""'"", ',', ""'year"", ""'"", ',', ""'princess"", ""'"", ']']"
0,"['[', ""'ill"", ""'"", ',', ""'text"", ""'"", ',', ""'carlo"", ""'"", ',', ""'and"", ""'"", ',', ""'let"", ""'"", ',', ""'you"", ""'"", ',', ""'know"", ""'"", ',', ""'hang"", ""'"", ',', ""'on"", ""'"", ']']"
0,"['[', ""'dont"", ""'"", ',', ""'worri"", ""'"", ',', ""'i"", ""'"", ',', ""'easi"", ""'"", ',', ""'onc"", ""'"", ',', ""'have"", ""'"", ',', ""'ingredi"", ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ""'love"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'"", '2', ""'"", ',', ""'mi"", ""'"", ',', ""'littl"", ""'"", ',', ""'poci"", ""'"", ',', ""'bell"", ""'"", ',', ""'"", ""'"", ',', ""'am"", ""'"", ',', ""'sorri"", ""'"", ',', ""'but"", ""'"", ',', ""'"", ""'"", ',', ""'love"", ""'"", ',', ""'"", 'u', ""'"", ']']"
0,"['[', ""'ok"", ""'"", ',', ""'omw"", ""'"", ',', ""'now"", ""'"", ',', ""'you"", ""'"", ',', ""'at"", ""'"", ',', ""'castor"", ""'"", ']']"
0,"['[', ""'yar"", ""'"", ',', ""'lor"", ""'"", ',', ""'keep"", ""'"", ',', ""'rain"", ""'"", ',', ""'non"", ""'"", ',', ""'stop"", ""'"", ',', ""'or"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'wan"", ""'"", ',', ""'"", '2', ""'"", ',', ""'go"", ""'"", ',', ""'elsewher"", ""'"", ']']"
1,"['[', ""'xma"", ""'"", ',', ""'offer"", ""'"", ',', ""'latest"", ""'"", ',', ""'motorola"", ""'"", ',', ""'sonyericsson"", ""'"", ',', ""'nokia"", ""'"", ',', ""'free"", ""'"", ',', ""'bluetooth"", ""'"", ',', ""'or"", ""'"", ',', ""'dvd"", ""'"", ',', ""'doubl"", ""'"", ',', ""'min"", ""'"", ',', ""'1000"", ""'"", ',', ""'txt"", ""'"", ',', ""'on"", ""'"", ',', ""'orang"", ""'"", ',', ""'call"", ""'"", ',', ""'mobileupd8"", ""'"", ',', ""'on"", ""'"", ',', ""'08000839402"", ""'"", ',', ""'or"", ""'"", ',', ""'call2optout4qf2"", ""'"", ']']"
0,"['[', ""'what"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'mean"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'almost"", ""'"", ',', ""'done"", ""'"", ',', ""'done"", ""'"", ',', ""'wif"", ""'"", ',', ""'sleep"", ""'"", ',', ""'but"", ""'"", ',', ""'"", ""'"", ',', ""'tot"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'go"", ""'"", ',', ""'to"", ""'"", ',', ""'take"", ""'"", ',', ""'"", ""'"", ',', ""'nap"", ""'"", ',', ""'yup"", ""'"", ',', ""'"", ""'"", ',', ""'send"", ""'"", ',', ""'her"", ""'"", ',', ""'liao"", ""'"", ',', ""'so"", ""'"", ',', ""'im"", ""'"", ',', ""'pick"", ""'"", ',', ""'her"", ""'"", ',', ""'up"", ""'"", ',', ""'at"", ""'"", ',', ""'ard"", ""'"", ',', ""'"", '4', ""'"", ',', ""'smth"", ""'"", ',', ""'lor"", ""'"", ']']"
0,"['[', ""'tonight"", ""'"", ',', ""'yeah"", ""'"", ',', ""'id"", ""'"", ',', ""'be"", ""'"", ',', ""'down"", ""'"", ',', ""'for"", ""'"", ',', ""'that"", ""'"", ']']"
0,"['[', ""'what"", ""'"", ',', ""'should"", ""'"", ',', ""'"", ""'"", ',', ""'eat"", ""'"", ',', ""'fo"", ""'"", ',', ""'lunch"", ""'"", ',', ""'senor"", ""'"", ']']"
0,"['[', ""'he"", ""'"", ',', ""'said"", ""'"", ',', ""'that"", ""'"", ',', ""'he"", ""'"", ',', ""'had"", ""'"", ',', ""'"", ""'"", ',', ""'right"", ""'"", ',', ""'giggl"", ""'"", ',', ""'when"", ""'"", ',', ""'he"", ""'"", ',', ""'saw"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'again"", ""'"", ',', ""'you"", ""'"", ',', ""'would"", ""'"", ',', ""'possibl"", ""'"", ',', ""'be"", ""'"", ',', ""'the"", ""'"", ',', ""'first"", ""'"", ',', ""'person2di"", ""'"", ',', ""'from"", ""'"", ',', ""'nvq"", ""'"", ',', ""'but"", ""'"", ',', ""'think"", ""'"", ',', ""'how"", ""'"", ',', ""'much"", ""'"", ',', ""'you"", ""'"", ',', ""'could"", ""'"", ',', ""'for"", ""'"", ']']"
0,"['[', ""'no"", ""'"", ',', ""'break"", ""'"", ',', ""'time"", ""'"", ',', ""'one"", ""'"", ',', ""'how"", ""'"", ',', ""'"", ""'"", ',', ""'come"", ""'"", ',', ""'out"", ""'"", ',', ""'n"", ""'"", ',', ""'get"", ""'"", ',', ""'mi"", ""'"", ',', ""'stuff"", ""'"", ',', ""'fr"", ""'"", ',', ""'"", 'ü', ""'"", ']']"
1,"['[', ""'repli"", ""'"", ',', ""'to"", ""'"", ',', ""'win"", ""'"", ',', ""'100"", ""'"", ',', ""'weekli"", ""'"", ',', ""'what"", ""'"", ',', ""'profession"", ""'"", ',', ""'sport"", ""'"", ',', ""'doe"", ""'"", ',', ""'tiger"", ""'"", ',', ""'wood"", ""'"", ',', ""'play"", ""'"", ',', ""'send"", ""'"", ',', ""'stop"", ""'"", ',', ""'to"", ""'"", ',', ""'87239"", ""'"", ',', ""'to"", ""'"", ',', ""'end"", ""'"", ',', ""'servic"", ""'"", ']']"
0,"['[', ""'im"", ""'"", ',', ""'there"", ""'"", ',', ""'and"", ""'"", ',', ""'"", ""'"", ',', ""'can"", ""'"", ',', ""'see"", ""'"", ',', ""'you"", ""'"", ',', ""'but"", ""'"", ',', ""'you"", ""'"", ',', ""'cant"", ""'"", ',', ""'see"", ""'"", ',', ""'me"", ""'"", ',', ""'mayb"", ""'"", ',', ""'you"", ""'"", ',', ""'should"", ""'"", ',', ""'reboot"", ""'"", ',', ""'ym"", ""'"", ',', ""'"", ""'"", ',', ""'seen"", ""'"", ',', ""'the"", ""'"", ',', ""'buzz"", ""'"", ']']"
0,"['[', ""'do"", ""'"", ',', ""'you"", ""'"", ',', ""'still"", ""'"", ',', ""'have"", ""'"", ',', ""'the"", ""'"", ',', ""'grinder"", ""'"", ']']"
1,"['[', ""'no"", ""'"", ',', ""'"", '1', ""'"", ',', ""'polyphon"", ""'"", ',', ""'tone"", ""'"", ',', ""'"", '4', ""'"", ',', ""'ur"", ""'"", ',', ""'mob"", ""'"", ',', ""'everi"", ""'"", ',', ""'week"", ""'"", ',', ""'just"", ""'"", ',', ""'txt"", ""'"", ',', ""'pt2"", ""'"", ',', ""'to"", ""'"", ',', ""'87575"", ""'"", ',', ""'1st"", ""'"", ',', ""'tone"", ""'"", ',', ""'free"", ""'"", ',', ""'so"", ""'"", ',', ""'get"", ""'"", ',', ""'txtin"", ""'"", ',', ""'now"", ""'"", ',', ""'and"", ""'"", ',', ""'tell"", ""'"", ',', ""'ur"", ""'"", ',', ""'friend"", ""'"", ',', ""'150ptone"", ""'"", ',', ""'16"", ""'"", ',', ""'repli"", ""'"", ',', ""'hl"", ""'"", ',', ""'4info"", ""'"", ']']"
0,"['[', ""'ki"", ""'"", ',', ""'didt"", ""'"", ',', ""'see"", ""'"", ',', ""'youkwher"", ""'"", ',', ""'are"", ""'"", ',', ""'you"", ""'"", ',', ""'now"", ""'"", ']']"
0,"['[', ""'so"", ""'"", ',', ""'im"", ""'"", ',', ""'do"", ""'"", ',', ""'"", ""'"", ',', ""'list"", ""'"", ',', ""'of"", ""'"", ',', ""'buyer"", ""'"", ']']"
0,"['[', ""'no"", ""'"", ',', ""'idea"", ""'"", ',', ""'"", ""'"", ',', ""'guess"", ""'"", ',', ""'well"", ""'"", ',', ""'work"", ""'"", ',', ""'that"", ""'"", ',', ""'out"", ""'"", ',', ""'an"", ""'"", ',', ""'hour"", ""'"", ',', ""'after"", ""'"", ',', ""'were"", ""'"", ',', ""'suppos"", ""'"", ',', ""'to"", ""'"", ',', ""'leav"", ""'"", ',', ""'sinc"", ""'"", ',', ""'a"", ""'"", ',', ""'usual"", ""'"", ',', ""'nobodi"", ""'"", ',', ""'ha"", ""'"", ',', ""'ani"", ""'"", ',', ""'interest"", ""'"", ',', ""'in"", ""'"", ',', ""'figur"", ""'"", ',', ""'shit"", ""'"", ',', ""'out"", ""'"", ',', ""'befor"", ""'"", ',', ""'the"", ""'"", ',', ""'last"", ""'"", ',', ""'second"", ""'"", ']']"
0,"['[', ""'mm"", ""'"", ',', ""'not"", ""'"", ',', ""'entir"", ""'"", ',', ""'sure"", ""'"", ',', ""'"", ""'"", ',', ""'understood"", ""'"", ',', ""'that"", ""'"", ',', ""'text"", ""'"", ',', ""'but"", ""'"", ',', ""'hey"", ""'"", ',', ""'ho"", ""'"", ',', ""'which"", ""'"", ',', ""'weekend"", ""'"", ']']"
0,"['[', ""'they"", ""'"", ',', ""'releas"", ""'"", ',', ""'vday"", ""'"", ',', ""'shirt"", ""'"", ',', ""'and"", ""'"", ',', ""'when"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'put"", ""'"", ',', ""'it"", ""'"", ',', ""'on"", ""'"", ',', ""'it"", ""'"", ',', ""'make"", ""'"", ',', ""'your"", ""'"", ',', ""'bottom"", ""'"", ',', ""'half"", ""'"", ',', ""'nake"", ""'"", ',', ""'instead"", ""'"", ',', ""'of"", ""'"", ',', ""'those"", ""'"", ',', ""'white"", ""'"", ',', ""'underwear"", ""'"", ']']"
