Category,Message
0,"['[', ""'"", 'g', 'e', 'n', 'u', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", 'u', 'p', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'b', 'r', 'h', 'e', 'r', ""'"", ',', ' ', ""'"", 'p', 'l', ""'"", ',', ' ', ""'"", 'e', 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'n', 'u', 'b', 'e', 'r', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'k', 'p', 'e', ""'"", ']']"
1,"['[', ""'"", 'g', 'r', '8', ""'"", ',', ' ', ""'"", 'p', 'l', ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ',', ' ', ""'"", '4', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'r', 'e', 'c', ""'"", ',', ' ', ""'"", '2', 'u', ""'"", ',', ' ', ""'"", 'r', 'p', 'l', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", 'p', 'l', ""'"", ',', ' ', ""'"", 'l', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '8', '0', '0', '7', ""'"", ',', ' ', ""'"", 'e', 'g', ""'"", ',', ' ', ""'"", 'p', 'l', ""'"", ',', ' ', ""'"", 'b', 'r', 'e', 'h', 'e', '1', ""'"", ',', ' ', ""'"", 'l', 'e', ""'"", ',', ' ', ""'"", 'c', 'r', 'z', 'n', ""'"", ',', ' ', ""'"", 'l', 'e', 'e', 'p', 'n', 'g', 'w', 'h', ""'"", ',', ' ', ""'"", 'f', 'n', 'e', ""'"", ',', ' ', ""'"", 'c', ""'"", ',', ' ', ""'"", 'g', 'e', 'z', 'e', 'c', 'u', 'k', ""'"", ',', ' ', ""'"", 'p', 'b', 'x', '3', '6', '5', '4', 'w', '4', '5', 'w', 'q', ""'"", ',', ' ', ""'"", '3', '0', '0', 'p', ""'"", ']']"
0,"['[', ""'"", 'h', 'k', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'f', 'n', ""'"", ',', ' ', ""'"", 'w', 'c', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'w', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'g', 'n', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'n', 'n', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'r', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'g', 'n', ""'"", ',', ' ', ""'"", '4', ""'"", ',', ' ', ""'"", 'n', 'n', 'e', 'r', ""'"", ',', ' ', ""'"", 'e', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', 'h', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'b', 'l', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'j', 'n', ""'"", ']']"
0,"['[', ""'"", 'n', ""'"", ',', ' ', ""'"", 'f', 'r', 'g', 'e', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'w', 'h', ""'"", ',', ' ', ""'"", 'p', 'r', 'v', 'e', ""'"", ',', ' ', ""'"", 'p', 'r', 'p', 'e', 'r', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'b', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'l', 'w', ""'"", ',', ' ', ""'"", 'p', 'n', 'e', ""'"", ',', ' ', ""'"", 'k', ""'"", ']']"
1,"['[', ""'"", 'n', 'e', 'r', 'f', 'l', 'r', ""'"", ',', ' ', ""'"", '\\', 'x', '9', '3', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'r', 'e', 'r', ""'"", ',', ' ', ""'"", 'n', 'e', 'r', 'f', 'l', 'r', ""'"", ',', ' ', ""'"", 'f', 'l', 'w', 'e', 'r', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'c', 'h', 'r', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", '0', '8', '0', '0', ""'"", ',', ' ', ""'"", '5', '0', '5', '0', '6', '0', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'p', 'l', 'c', 'e', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'r', 'e', 'r', ""'"", ',', ' ', ""'"", 'b', 'e', 'f', 'r', 'e', ""'"", ',', ' ', ""'"", 'n', 'g', 'h', ""'"", ',', ' ', ""'"", 'r', 'r', 'w', ""'"", ']']"
0,"['[', ""'"", 'h', ""'"", ',', ' ', ""'"", 'g', 'k', 'e', 'n', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'e', 'e', 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'p', 'n', 'n', 'g', ""'"", ']']"
1,"['[', ""'"", 'r', 'c', 'p', 'p', ""'"", ',', ' ', ""'"", 'e', 'v', 'e', 'r', 'n', 'e', ""'"", ',', ' ', ""'"", 'r', 'u', 'n', ""'"", ',', ' ', ""'"", 'h', 'u', 'l', ""'"", ',', ' ', ""'"", 'b', 'e', ""'"", ',', ' ', ""'"", 'r', 'e', 'p', 'n', 'n', 'g', ""'"", ',', ' ', ""'"", 'w', 'e', 'l', 'l', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'p', 'r', 'e', 'e', 'n', 'c', 'e', ""'"", ',', ' ', ""'"", 'n', 'c', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'u', 'g', 'n', 'g', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'b', 'r', 'n', 'g', 'n', 'g', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'r', 'e', 'l', ""'"", ',', ' ', ""'"", 'b', 'r', 'e', 'h', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'u', 'n', 'h', 'n', 'e', ""'"", ']']"
0,"['[', ""'"", 'h', 'e', 'n', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'k', ""'"", ',', ' ', ""'"", 'r', 'r', 'e', 'n', ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'p', 'c', 'k', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'l', 'r', ""'"", ',', ' ', ""'"", 'b', 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'r', ""'"", ',', ' ', ""'"", 'h', 'f', ""'"", ',', ' ', ""'"", '2', ""'"", ',', ' ', ""'"", 'e', 'e', ""'"", ',', ' ', ""'"", 'l', 'e', 'c', ""'"", ']']"
0,"['[', ""'"", 'n', ""'"", ',', ' ', ""'"", 'n', 'e', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'u', ""'"", ',', ' ', ""'"", 'l', 'u', 'n', 'c', 'h', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'g', 'g', ""'"", ',', ' ', ""'"", 'e', 'e', ""'"", ']']"
1,"['[', ""'"", 'c', 'n', 'g', 'r', 'u', 'l', 'n', ""'"", ',', ' ', ""'"", 'h', 'n', 'k', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", 'f', 'r', 'e', 'n', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', 'v', 'e', ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", '£', '2', '0', '0', '0', ""'"", ',', ' ', ""'"", 'x', ""'"", ',', ' ', ""'"", 'p', 'r', 'z', 'e', ""'"", ',', ' ', ""'"", '2', ""'"", ',', ' ', ""'"", 'c', 'l', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'j', 'u', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", '0', '8', '7', '1', '2', '1', '0', '3', '7', '3', '8', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ',', ' ', ""'"", 'n', 'l', ""'"", ',', ' ', ""'"", '1', '0', 'p', ""'"", ',', ' ', ""'"", 'p', 'e', 'r', ""'"", ',', ' ', ""'"", 'n', 'u', 'e', ""'"", ',', ' ', ""'"", 'b', 'n', 'n', 'l', 'r', 'e', ""'"", ']']"
0,"['[', ""'"", 'h', ""'"", ',', ' ', ""'"", 'r', 'g', 'h', ""'"", ',', ' ', ""'"", 'k', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'k', 'e', ""'"", ',', ' ', ""'"", 'u', 'r', 'e', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'w', 'r', 'k', ""'"", ',', ' ', ""'"", 'u', 'r', 'n', 'g', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'r', 'e', 'l', 'l', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'c', 'u', 'g', 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'h', 'u', 'l', ""'"", ',', ' ', ""'"", 'r', 'e', 'l', 'l', ""'"", ',', ' ', ""'"", 'h', 'e', 'l', 'p', ""'"", ',', ' ', ""'"", ""'"", ']']"
1,"['[', ""'"", 'e', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'g', ""'"", ',', ' ', ""'"", '2', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'l', 'v', 'e', 'r', ""'"", ',', ' ', ""'"", '2', ""'"", ',', ' ', ""'"", 'n', 'e', ""'"", ',', ' ', ""'"", 'j', 'n', 'e', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', 'r', ""'"", ',', ' ', ""'"", 'x', ""'"", ',', ' ', ""'"", 'l', 'v', 'e', ""'"", ',', ' ', ""'"", 'n', 'e', '1', ""'"", ',', ' ', ""'"", 'n', 'e', '2', ""'"", ',', ' ', ""'"", 'b', 'n', ""'"", ',', ' ', ""'"", 'e', 'g', ""'"", ',', ' ', ""'"", 'l', 'v', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', 'v', 'e', ""'"", ',', ' ', ""'"", '0', '7', '1', '2', '3', '4', '5', '6', '7', '8', '9', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '8', '7', '0', '7', '7', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'p', 'b', 'x', '3', '6', '5', '0', '4', 'w', '4', '5', 'w', 'q', ""'"", ',', ' ', ""'"", 'x', 'n', ""'"", ',', ' ', ""'"", '4', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '1', '5', '0', 'p', ""'"", ']']"
0,"['[', ""'"", 'h', 'n', 'x', ""'"", ',', ' ', ""'"", '4', ""'"", ',', ' ', ""'"", 'e', 'n', 'n', 'g', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'n', 'r', 'l', 'l', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", 'l', ""'"", ',', ' ', ""'"", 'c', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'e', 'e', ""'"", ']']"
1,"['[', ""'"", 'u', 'v', 'e', ""'"", ',', ' ', ""'"", 'w', 'n', ""'"", ',', ' ', ""'"", 'k', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'e', 'u', 'r', '2', '0', '0', '4', ""'"", ',', ' ', ""'"", 'c', 'u', 'p', ""'"", ',', ' ', ""'"", 'f', 'n', 'l', ""'"", ',', ' ', ""'"", 'r', ""'"", ',', ' ', ""'"", '£', '8', '0', '0', ""'"", ',', ' ', ""'"", 'c', 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'l', 'l', 'e', 'c', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", '0', '9', '0', '5', '8', '0', '9', '9', '8', '0', '1', ""'"", ',', ' ', ""'"", 'b', '4', '1', '9', '0', '6', '0', '4', ""'"", ',', ' ', ""'"", 'p', 'b', 'x', ""'"", ',', ' ', ""'"", '7', '8', '7', '6', '1', '5', '0', 'p', 'p', ""'"", ']']"
0,"['[', ""'"", 'u', ""'"", ',', ' ', ""'"", 'c', 'k', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'c', 'n', ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", 'h', 'p', 'p', 'n', 'g', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'w', 'e', 'l', 'l', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'f', 'n', 'e', ""'"", ',', ' ', ""'"", 'b', 'b', 'p', 'j', ""'"", ',', ' ', ""'"", 'f', 'u', 'l', 'l', ""'"", ',', ' ', ""'"", 'p', 'p', 'l', 'e', 'e', 'v', 'e', 'n', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'b', 'e', 'c', 'e', ""'"", ',', ' ', ""'"", 'q', 'u', 'e', ""'"", ',', ' ', ""'"", 'b', 'l', 'c', 'k', 'n', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'l', ""'"", ',', ' ', ""'"", 'w', 'e', 'r', 'n', 'g', ""'"", ',', ' ', ""'"", 'w', 'e', 'e', 'r', ""'"", ']']"
0,"['[', ""'"", 'n', 'c', 'e', 'n', 'c', 'e', 'h', 'w', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'r', 'k', 'n', 'g', ""'"", ']']"
0,"['[', ""'"", '1', ""'"", ',', ' ', ""'"", 'r', 'e', 'c', 'h', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'e', ""'"", ']']"
0,"['[', ""'"", 'w', 'e', 'r', 'e', ""'"", ',', ' ', ""'"", 'r', 'n', 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'h', 'n', 'e', 'e', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'p', 'l', 'c', 'e', ""'"", ',', ' ', ""'"", 'r', 'u', 'n', ""'"", ',', ' ', ""'"", 'h', 'e', 'r', 'e', ""'"", ']']"
0,"['[', ""'"", 'e', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'g', 'u', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'q', 'u', 'c', 'k', ""'"", ',', ' ', ""'"", 'r', 'n', 'k', ""'"", ',', ' ', ""'"", 'w', ""'"", ',', ' ', ""'"", 'b', ""'"", ',', ' ', ""'"", 'b', 'u', ""'"", ']']"
0,"['[', ""'"", 'b', 'b', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', 'e', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'r', 'v', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'g', 'e', 'e', 'e', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'h', 'u', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'b', 'b', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'l', 'v', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ']']"
0,"['[', ""'"", 'k', ""'"", ',', ' ', ""'"", 'h', 'n', 'x', ""'"", ']']"
0,"['[', ""'"", 'u', 'n', 'j', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'q', 'u', 'e', 'e', 'n', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'n', 'g', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'j', 'u', ""'"", ',', ' ', ""'"", 'w', 'h', 'n', 'g', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'g', 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'l', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'z', ""'"", ',', ' ', ""'"", 'e', 'l', 'l', 'w', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'l', 'v', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', 'r', 'n', 'h', 'p', ""'"", ',', ' ', ""'"", 'g', 'v', 'e', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", '1', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'p', ""'"", ',', ' ', ""'"", 'e', 'n', ""'"", ',', ' ', ""'"", 'h', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'f', 'r', 'n', 'z', ""'"", ',', ' ', ""'"", 'p', ""'"", ',', ' ', ""'"", 'e', 'e', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'g', 'e', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'g', 'e', ""'"", ',', ' ', ""'"", '6', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'r', 'r', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'l', 'v', 'e', 'r', ""'"", ']']"
0,"['[', ""'"", 'w', 'l', 'l', ""'"", ',', ' ', ""'"", 'b', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'f', ""'"", ',', ' ', ""'"", 'c', 'l', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'f', 'e', 'w', ""'"", ',', ' ', ""'"", 'h', 'u', 'r', ""'"", ',', ' ', ""'"", 'r', 'r', ""'"", ']']"
0,"['[', ""'"", 'w', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'f', 'n', 'h', ""'"", ',', ' ', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'l', 'e', 'c', ""'"", ',', ' ', ""'"", ""'"", ']']"
1,"['[', ""'"", 'f', 'r', 'e', 'e', 'e', 'g', 'e', ""'"", ',', ' ', ""'"", 'j', 'e', 'r', 'g', 'e', ""'"", ',', ' ', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'c', 'r', 'z', ""'"", ',', ' ', ""'"", 'f', 'r', 'g', ""'"", ',', ' ', ""'"", 'u', 'n', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'p', 'l', ""'"", ',', ' ', ""'"", 'e', 'x', ""'"", ',', ' ', ""'"", '1', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'r', 'e', 'l', ""'"", ',', ' ', ""'"", 'e', 'x', ""'"", ',', ' ', ""'"", '2', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", '8', '8', '8', '8', '8', ""'"", ',', ' ', ""'"", '6', ""'"", ',', ' ', ""'"", 'c', 'r', 'z', ""'"", ',', ' ', ""'"", 'u', 'n', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'j', 'u', ""'"", ',', ' ', ""'"", '3', ""'"", ',', ' ', ""'"", 'g', 'b', 'p', 'w', 'e', 'e', 'k', ""'"", ',', ' ', ""'"", '1', '6', 'n', 'l', ""'"", ',', ' ', ""'"", 'c', ""'"", ',', ' ', ""'"", 'p', 'p', 'l', ""'"", ']']"
1,"['[', ""'"", 'u', 'r', ""'"", ',', ' ', ""'"", 'c', 'h', 'n', 'c', 'e', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'b', 'e', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'r', 'e', 'l', ""'"", ',', ' ', ""'"", 'f', 'n', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ',', ' ', ""'"", 'n', 'w', ""'"", ',', ' ', ""'"", '0', '8', '7', '0', '7', '5', '0', '9', '0', '2', '0', ""'"", ',', ' ', ""'"", 'j', 'u', ""'"", ',', ' ', ""'"", '2', '0', 'p', ""'"", ',', ' ', ""'"", 'p', 'e', 'r', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'l', ""'"", ',', ' ', ""'"", 'p', ""'"", ',', ' ', ""'"", 'b', 'x', ""'"", ',', ' ', ""'"", '1', '3', '2', '7', ""'"", ',', ' ', ""'"", 'c', 'r', 'n', ""'"", ',', ' ', ""'"", 'c', 'r', '9', ""'"", ',', ' ', ""'"", '5', 'w', 'b', ""'"", ',', ' ', ""'"", '0', '8', '7', '0', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'n', 'n', 'l', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'c', 'l', 'l', ""'"", ']']"
0,"['[', ""'"", 'h', 'e', ""'"", ',', ' ', ""'"", 'f', 'n', 'e', ""'"", ',', ' ', ""'"", 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'h', 'e', 'r', ""'"", ',', ' ', ""'"", 'f', 'r', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'e', 'r', ""'"", ',', ' ', ""'"", 'h', 'p', 'p', ""'"", ',', ' ', ""'"", 'n', 'e', 'w', ""'"", ',', ' ', ""'"", 'e', 'r', ""'"", ',', ' ', ""'"", 'h', ""'"", ']']"
0,"['[', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'g', 'n', 'g', ""'"", ',', ' ', ""'"", ""'"", ',', ' ', ""'"", 'w', 'p', 'r', ""'"", ',', ' ', ""'"", 'n', 'e', 'r', 'v', 'e', 'w', ""'"", ',', ' ', ""'"", ""'"", ']']"
0,"['[', ""'"", 'h', 'w', ""'"", ',', ' ', ""'"", 'l', 'l', ""'"", ',', ' ', ""'"", 'r', 'e', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'p', 'r', 'n', 'c', 'e', ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ' ', ""'"", 'u', 'b', ""'"", ',', ' ', ""'"", 'u', ""'"", ',', ' ', ""'"", 'c', 'u', 'l', ""'"", ',', ' ', ""'"", 'h', 'n', 'l', 'e', ""'"", ',', ' ', ""'"", '5', ""'"", ',', ' ', ""'"", 'e', ""'"", ',', ' ', ""'"", 'p', 'e', 'r', ""'"", ',', ' ', ""'"", 'n', 'g', 'h', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'n', ""'"", ',', ' ', ""'"", 'c', 'e', ""'"", ']']"
